Ind_ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Is high risk,Age_date
5053872,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,2029-05-03 11:11:26.391727,1,0,0,0,Laborers,3,0,2055-05-06 11:02:46.471042
5091735,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2029-02-21 11:11:26.391727,1,0,0,0,Sales staff,1,0,2063-10-20 11:02:46.471042
5105791,M,N,N,0,121500.0,State servant,Incomplete higher,Single / not married,House / apartment,2027-12-03 11:11:26.391727,1,1,0,0,Laborers,1,0,2048-01-03 11:02:46.471042
5125928,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,2025-04-18 11:11:26.391727,1,0,0,0,Laborers,3,0,2055-08-16 11:02:46.471042
5115662,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,2030-06-16 11:11:26.391727,1,0,1,0,Sales staff,1,0,2067-04-20 11:02:46.471042
5029256,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,2026-03-24 11:11:26.391727,1,0,0,0,Drivers,4,0,2060-05-08 11:02:46.471042
5136029,M,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,2029-11-22 11:11:26.391727,1,0,0,0,Laborers,2,0,2076-12-26 11:02:46.471042
5023177,F,N,Y,1,337500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2036-05-28 11:11:26.391727,1,1,1,0,Laborers,3,0,2072-01-28 11:02:46.471042
5021967,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,2026-10-09 11:11:26.391727,1,0,0,0,Sales staff,3,0,2055-08-07 11:02:46.471042
5146534,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,2026-09-10 11:11:26.391727,1,0,0,0,Core staff,3,0,2064-12-28 11:02:46.471042
5088161,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2026-01-14 11:11:26.391727,1,0,0,0,Core staff,1,0,2058-11-21 11:02:46.471042
5100394,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2034-03-10 11:11:26.391727,1,0,0,0,Core staff,3,0,2057-02-24 11:02:46.471042
5095631,M,Y,N,1,180000.0,Working,Higher education,Married,House / apartment,2024-02-10 11:11:26.391727,1,0,0,0,Drivers,3,0,2054-02-11 11:02:46.471042
5113647,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,2024-02-14 11:11:26.391727,1,0,0,1,Managers,2,0,2057-01-30 11:02:46.471042
5046336,F,N,N,1,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2025-12-22 11:11:26.391727,1,1,0,0,Accountants,3,0,2051-06-26 11:02:46.471042
5028781,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2031-10-26 11:11:26.391727,1,0,0,0,Laborers,2,0,2066-11-13 11:02:46.471042
5125730,F,Y,Y,1,119700.0,Working,Higher education,Married,House / apartment,2032-08-16 11:11:26.391727,1,0,1,0,Laborers,3,0,2059-04-06 11:02:46.471042
5116369,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2033-02-06 11:11:26.391727,1,0,0,0,Drivers,2,0,2076-12-05 11:02:46.471042
5062214,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,2027-02-19 11:11:26.391727,1,0,0,0,Accountants,4,0,2059-11-17 11:02:46.471042
5009023,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,2032-01-12 11:11:26.391727,1,0,0,1,Laborers,4,0,2065-10-17 11:02:46.471042
5029191,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,2031-08-12 11:11:26.391727,1,0,0,0,Sales staff,2,0,2067-06-05 19:15:21.385852
5028946,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,2024-02-25 11:11:26.391727,1,0,0,0,Laborers,2,0,2071-03-16 11:02:46.471042
5068470,F,N,N,1,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2025-06-24 11:11:26.391727,1,0,0,0,Medicine staff,3,0,2064-12-27 11:02:46.471042
5090049,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,2024-02-08 11:11:26.391727,1,1,1,0,Laborers,2,0,2067-01-03 11:02:46.471042
5067730,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,2030-09-03 11:11:26.391727,1,1,1,0,Managers,3,0,2051-09-05 11:02:46.471042
5092239,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,2029-11-21 11:11:26.391727,1,0,0,0,Laborers,2,0,2080-05-01 11:02:46.471042
5105560,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2035-08-02 11:11:26.391727,1,0,0,1,Sales staff,2,0,2069-07-21 11:02:46.471042
5099914,F,N,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,2027-11-09 11:11:26.391727,1,1,1,0,Sales staff,4,0,2050-12-11 11:02:46.471042
5150038,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,2027-09-20 11:11:26.391727,1,0,0,0,Drivers,1,0,2058-07-06 11:02:46.471042
5053678,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2027-06-05 11:11:26.391727,1,0,1,0,High skill tech staff,1,0,2056-07-27 11:02:46.471042
5087538,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,2028-10-15 11:11:26.391727,1,0,1,0,Laborers,1,0,2050-07-18 11:02:46.471042
5050440,F,Y,Y,1,157500.0,Working,Incomplete higher,Civil marriage,House / apartment,2031-01-18 11:11:26.391727,1,0,0,0,Laborers,3,0,2059-03-25 11:02:46.471042
5061611,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,2025-11-19 11:11:26.391727,1,0,1,0,Drivers,3,0,2054-08-30 11:02:46.471042
5041066,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2029-05-09 11:11:26.391727,1,0,0,0,Sales staff,1,0,2071-04-26 11:02:46.471042
5105819,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,2024-10-08 11:11:26.391727,1,0,0,0,Managers,4,0,2055-08-03 11:02:46.471042
5091006,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2032-05-11 11:11:26.391727,1,0,0,0,Laborers,2,0,2070-08-19 11:02:46.471042
5050852,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,2027-08-19 11:11:26.391727,1,0,0,0,High skill tech staff,1,0,2049-06-27 11:02:46.471042
5117202,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2023-10-09 11:11:26.391727,1,0,0,0,Sales staff,1,0,2060-07-21 11:02:46.471042
5074739,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,2033-08-12 11:11:26.391727,1,0,0,0,Core staff,3,0,2059-08-24 11:02:46.471042
5135489,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,2032-10-22 11:11:26.391727,1,0,0,0,Laborers,4,0,2051-12-06 11:02:46.471042
5067016,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2024-10-09 11:11:26.391727,1,0,0,0,Drivers,1,0,2050-09-08 11:02:46.471042
5024097,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,2037-10-06 11:11:26.391727,1,1,0,0,Core staff,1,0,2056-04-21 11:02:46.471042
5008865,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,2032-03-13 11:11:26.391727,1,0,0,0,Laborers,4,0,2066-08-30 11:02:46.471042
5116640,F,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,2025-07-07 11:11:26.391727,1,0,0,1,Laborers,3,0,2066-10-12 11:02:46.471042
5089770,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,2030-06-10 11:11:26.391727,1,1,0,0,Laborers,4,0,2053-01-25 11:02:46.471042
5009118,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,2024-09-10 11:11:26.391727,1,0,0,0,Laborers,1,0,2066-08-06 11:02:46.471042
5042296,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,2029-04-07 11:11:26.391727,1,1,1,0,Drivers,3,0,2065-02-22 11:02:46.471042
5010185,M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2041-07-14 11:11:26.391727,1,0,1,0,Laborers,2,0,2069-07-01 11:02:46.471042
5090509,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,2023-12-09 11:11:26.391727,1,0,0,0,Managers,2,0,2053-01-20 11:02:46.471042
5113006,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,2029-07-13 11:11:26.391727,1,0,0,0,Laborers,3,0,2077-02-16 11:02:46.471042
5026368,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,2038-06-17 11:11:26.391727,1,1,1,0,Laborers,3,0,2060-12-20 11:02:46.471042
5095905,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,2027-11-11 11:11:26.391727,1,0,0,0,Core staff,1,0,2065-10-02 11:02:46.471042
5113440,F,N,Y,0,207000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2030-05-16 11:11:26.391727,1,0,0,0,Cooking staff,1,0,2074-06-25 11:02:46.471042
5069289,F,N,Y,0,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,2032-10-23 11:11:26.391727,1,0,0,0,Core staff,2,0,2063-12-26 11:02:46.471042
5135938,F,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,2033-11-22 11:11:26.391727,1,0,0,0,Sales staff,4,0,2066-04-12 11:02:46.471042
5118026,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2032-05-09 11:11:26.391727,1,0,1,0,High skill tech staff,2,0,2060-10-29 11:02:46.471042
5053524,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2030-04-04 11:11:26.391727,1,0,1,0,Managers,2,0,2063-12-05 11:02:46.471042
5010567,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,2028-02-12 11:11:26.391727,1,0,0,1,Sales staff,2,0,2051-04-15 11:02:46.471042
5046003,F,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2032-08-21 11:11:26.391727,1,0,1,0,Private service staff,2,0,2064-09-07 11:02:46.471042
5118225,M,Y,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,2032-01-10 11:11:26.391727,1,0,0,0,Laborers,2,0,2080-08-13 11:02:46.471042
5050635,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,2031-08-19 11:11:26.391727,1,0,0,0,Managers,2,0,2060-08-16 11:02:46.471042
5088805,M,Y,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,2033-08-16 11:11:26.391727,1,1,1,0,High skill tech staff,2,0,2061-01-25 11:02:46.471042
5117331,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,2029-09-09 11:11:26.391727,1,0,1,0,Sales staff,1,0,2064-08-26 11:02:46.471042
5067281,M,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2030-12-24 11:11:26.391727,1,0,0,0,Laborers,3,0,2059-09-28 11:02:46.471042
5023092,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,2034-11-26 11:11:26.391727,1,0,0,0,Laborers,1,0,2069-09-10 11:02:46.471042
5029251,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,2035-03-25 11:11:26.391727,1,1,0,0,Laborers,2,0,2061-11-26 11:02:46.471042
5091824,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2039-08-22 11:11:26.391727,1,0,0,0,Laborers,1,0,2063-08-03 11:02:46.471042
5132569,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2027-03-17 11:11:26.391727,1,0,1,0,Sales staff,3,0,2064-05-25 11:02:46.471042
5021490,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2025-03-06 11:11:26.391727,1,0,1,0,Sales staff,1,0,2052-10-03 11:02:46.471042
5035859,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2030-01-11 11:11:26.391727,1,0,0,0,Accountants,1,0,2081-07-06 11:02:46.471042
5022025,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2027-12-05 11:11:26.391727,1,0,0,0,Laborers,1,0,2050-10-04 11:02:46.471042
5116613,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2033-03-08 11:11:26.391727,1,0,0,0,Laborers,2,0,2055-11-03 11:02:46.471042
5010303,F,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2040-07-14 11:11:26.391727,1,1,1,0,Laborers,2,0,2078-11-27 11:02:46.471042
5142496,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,2031-05-19 11:11:26.391727,1,0,0,0,Private service staff,3,0,2065-11-23 11:02:46.471042
5113302,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,2028-01-15 11:11:26.391727,1,0,0,0,Cooking staff,3,0,2066-05-31 11:02:46.471042
5053918,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,2030-03-04 11:11:26.391727,1,0,0,0,Managers,2,0,2063-01-15 11:02:46.471042
5067102,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,2035-12-04 11:11:26.391727,1,0,0,0,Sales staff,1,0,2069-05-26 11:02:46.471042
5022118,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,2026-08-10 11:11:26.391727,1,0,0,0,Laborers,2,0,2077-05-29 11:02:46.471042
5022954,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2024-12-08 11:11:26.391727,1,1,0,0,Laborers,2,0,2073-08-05 11:02:46.471042
5047667,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2024-12-09 11:11:26.391727,1,0,0,0,Laborers,2,0,2047-05-11 11:02:46.471042
5091718,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2029-09-21 11:11:26.391727,1,0,0,0,Medicine staff,2,0,2062-02-27 11:02:46.471042
5009586,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,2025-09-11 11:11:26.391727,1,0,1,0,Sales staff,1,0,2062-11-12 11:02:46.471042
5097170,M,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,2030-09-07 11:11:26.391727,1,0,0,0,Drivers,2,0,2049-09-17 11:02:46.471042
5022015,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2027-12-05 11:11:26.391727,1,0,0,0,Laborers,1,0,2050-10-04 11:02:46.471042
5062594,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,2023-11-28 11:11:26.391727,1,0,0,1,Core staff,3,0,2048-01-28 11:02:46.471042
5028726,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2034-07-27 11:11:26.391727,1,0,0,0,Managers,2,0,2057-09-08 11:02:46.471042
5033831,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,2025-04-29 11:11:26.391727,1,1,1,0,Laborers,2,0,2076-05-30 11:02:46.471042
5046086,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,2029-10-21 11:11:26.391727,1,0,0,0,Laborers,2,0,2081-02-01 11:02:46.471042
5135946,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,2032-02-22 11:11:26.391727,1,0,1,0,Laborers,1,0,2065-03-09 11:02:46.471042
5149592,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,2028-06-21 11:11:26.391727,1,0,1,0,Core staff,2,0,2057-02-26 11:02:46.471042
5024103,M,N,Y,0,191399.3262295082,Working,Secondary / secondary special,Married,House / apartment,2030-08-07 11:11:26.391727,1,0,0,0,Security staff,2,0,2078-10-10 11:02:46.471042
5009845,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2023-11-13 11:11:26.391727,1,1,0,0,Security staff,2,0,2067-01-17 11:02:46.471042
5117716,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,2037-05-09 11:11:26.391727,1,1,1,0,Drivers,2,0,2069-03-01 11:02:46.471042
5096169,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2025-09-09 11:11:26.391727,1,0,0,0,High skill tech staff,2,0,2077-03-05 11:02:46.471042
5067542,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2030-12-24 11:11:26.391727,1,0,0,0,Laborers,2,0,2081-07-01 11:02:46.471042
5090871,F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,2026-08-09 11:11:26.391727,1,0,0,0,Medicine staff,4,0,2062-04-24 11:02:46.471042
5033729,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,2038-05-24 11:11:26.391727,1,1,1,0,Laborers,2,0,2056-06-01 11:02:46.471042
5037212,M,Y,Y,0,292500.0,State servant,Higher education,Married,House / apartment,2029-12-29 11:11:26.391727,1,0,0,0,High skill tech staff,2,0,2058-03-22 11:02:46.471042
5116319,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,2028-09-06 11:11:26.391727,1,0,0,0,Laborers,4,0,2062-06-03 11:02:46.471042
5146318,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,2027-02-10 11:11:26.391727,1,0,0,0,Laborers,1,0,2063-12-03 11:02:46.471042
5042082,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,2028-02-08 11:11:26.391727,1,0,1,0,Accountants,2,0,2076-11-19 11:02:46.471042
5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,2031-07-23 11:11:26.391727,1,1,1,0,Managers,2,0,2067-11-14 11:02:46.471042
5041675,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,2027-12-08 11:11:26.391727,1,0,0,0,Managers,3,0,2055-01-24 11:02:46.471042
5145965,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,2033-01-10 11:11:26.391727,1,0,0,0,Sales staff,4,0,2065-10-09 11:02:46.471042
5126543,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2032-12-18 11:11:26.391727,1,0,0,0,Laborers,2,0,2051-07-17 11:02:46.471042
5033881,M,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,2033-10-30 11:11:26.391727,1,0,0,0,Laborers,3,0,2053-01-09 11:02:46.471042
5068378,F,N,Y,1,126000.0,Working,Higher education,Married,House / apartment,2027-03-26 11:11:26.391727,1,1,1,1,Sales staff,3,0,2058-03-06 11:02:46.471042
5029194,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,2031-09-12 11:11:26.391727,1,0,0,0,Laborers,2,0,2076-05-01 11:02:46.471042
5010025,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2029-11-12 11:11:26.391727,1,0,0,0,Laborers,2,0,2080-05-29 11:02:46.471042
5091016,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,2035-03-12 11:11:26.391727,1,0,0,0,Cooking staff,3,0,2062-08-14 11:02:46.471042
5149744,F,N,Y,1,105750.0,Working,Secondary / secondary special,Married,With parents,2027-04-22 11:11:26.391727,1,0,0,0,Cleaning staff,3,0,2058-06-05 11:02:46.471042
5117561,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2025-04-11 11:11:26.391727,1,1,0,0,Laborers,2,0,2067-06-05 19:15:21.385852
5089760,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,2025-12-08 11:11:26.391727,1,0,0,1,Laborers,1,0,2045-12-07 11:02:46.471042
5053642,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,2028-07-02 11:11:26.391727,1,0,1,0,Managers,2,0,2079-03-28 11:02:46.471042
